loading data...completed 0.08935141563415527 sec
Epoch: [0][0/17]	Time 0.195 (0.195)	Loss 0.9805 (0.9805)
Epoch: [875][2/17]	Time 0.007 (0.007)	Loss 0.0049 (0.0052)
Epoch: [875][3/17]	Time 0.006 (0.007)	Loss 0.0058 (0.0053)
Epoch: [875][4/17]	Time 0.007 (0.007)	Loss 0.0029 (0.0048)
Epoch: [875][5/17]	Time 0.007 (0.007)	Loss 0.0092 (0.0056)
Epoch: [875][6/17]	Time 0.008 (0.007)	Loss 0.0080 (0.0059)
Epoch: [875][7/17]	Time 0.008 (0.007)	Loss 0.0066 (0.0060)
Epoch: [875][8/17]	Time 0.009 (0.007)	Loss 0.0095 (0.0064)
Epoch: [875][9/17]	Time 0.008 (0.007)	Loss 0.0051 (0.0063)
Epoch: [875][10/17]	Time 0.018 (0.008)	Loss 0.0085 (0.0065)
Epoch: [875][11/17]	Time 0.008 (0.008)	Loss 0.0060 (0.0064)
Epoch: [875][12/17]	Time 0.010 (0.008)	Loss 0.0053 (0.0063)
Epoch: [875][13/17]	Time 0.009 (0.009)	Loss 0.0048 (0.0062)
Epoch: [875][14/17]	Time 0.006 (0.008)	Loss 0.0049 (0.0061)
Epoch: [875][15/17]	Time 0.006 (0.008)	Loss 0.0042 (0.0060)
Epoch: [875][16/17]	Time 0.006 (0.008)	Loss 0.0041 (0.0059)
Epoch end: [875]	Time 0.138	Loss 0.0059
Train loss score [875]: tensor(0.0059)
Pred  Val: [875][0/3]	Time 0.087 (0.087)	Loss 0.0286 (0.0286)
Pred  Val: [875][1/3]	Time 0.005 (0.046)	Loss 0.0207 (0.0246)
Pred  Val: [875][2/3]	Time 0.002 (0.031)	Loss 0.0427 (0.0254)
Pred  Val end: [875]	Time 0.094	Loss 0.0254
Val loss score [875]: tensor(0.0254) 
Epoch: [876][0/17]	Time 0.008 (0.008)	Loss 0.0038 (0.0038)
Epoch: [876][1/17]	Time 0.007 (0.008)	Loss 0.0043 (0.0041)
Epoch: [876][2/17]	Time 0.007 (0.008)	Loss 0.0040 (0.0040)
Epoch: [876][3/17]	Time 0.007 (0.007)	Loss 0.0056 (0.0044)
Epoch: [876][4/17]	Time 0.009 (0.008)	Loss 0.0102 (0.0056)
Epoch: [876][5/17]	Time 0.007 (0.008)	Loss 0.0053 (0.0055)
Epoch: [876][6/17]	Time 0.007 (0.007)	Loss 0.0059 (0.0056)
Epoch: [876][7/17]	Time 0.007 (0.007)	Loss 0.0041 (0.0054)
Epoch: [876][8/17]	Time 0.010 (0.008)	Loss 0.0047 (0.0053)
Epoch: [876][9/17]	Time 0.006 (0.008)	Loss 0.0037 (0.0052)
Epoch: [876][10/17]	Time 0.007 (0.008)	Loss 0.0049 (0.0051)
Epoch: [876][11/17]	Time 0.007 (0.008)	Loss 0.0071 (0.0053)
Epoch: [876][12/17]	Time 0.007 (0.007)	Loss 0.0050 (0.0053)
Epoch: [876][13/17]	Time 0.007 (0.007)	Loss 0.0052 (0.0053)
Epoch: [876][14/17]	Time 0.007 (0.007)	Loss 0.0047 (0.0052)
Epoch: [876][15/17]	Time 0.007 (0.007)	Loss 0.0077 (0.0054)
Epoch: [876][16/17]	Time 0.006 (0.007)	Loss 0.0085 (0.0055)
Epoch end: [876]	Time 0.124	Loss 0.0055
Train loss score [876]: tensor(0.0055)
Pred  Val: [876][0/3]	Time 0.005 (0.005)	Loss 0.0223 (0.0223)
Pred  Val: [876][1/3]	Time 0.004 (0.005)	Loss 0.0138 (0.0180)
Pred  Val: [876][2/3]	Time 0.002 (0.004)	Loss 0.0145 (0.0179)
Pred  Val end: [876]	Time 0.011	Loss 0.0179
Val loss score [876]: tensor(0.0179) 
Epoch: [877][0/17]	Time 0.013 (0.013)	Loss 0.0044 (0.0044)
Epoch: [877][1/17]	Time 0.007 (0.010)	Loss 0.0102 (0.0073)
Epoch: [877][2/17]	Time 0.008 (0.009)	Loss 0.0042 (0.0062)
Epoch: [877][3/17]	Time 0.007 (0.009)	Loss 0.0083 (0.0067)
Epoch: [877][4/17]	Time 0.008 (0.008)	Loss 0.0080 (0.0070)
Epoch: [877][5/17]	Time 0.008 (0.008)	Loss 0.0096 (0.0074)
Epoch: [877][6/17]	Time 0.006 (0.008)	Loss 0.0081 (0.0075)
Epoch: [877][7/17]	Time 0.007 (0.008)	Loss 0.0053 (0.0072)
Epoch: [877][8/17]	Time 0.006 (0.008)	Loss 0.0084 (0.0074)
Epoch: [877][9/17]	Time 0.007 (0.008)	Loss 0.0032 (0.0070)
Epoch: [877][10/17]	Time 0.007 (0.008)	Loss 0.0126 (0.0075)
Epoch: [877][11/17]	Time 0.006 (0.007)	Loss 0.0053 (0.0073)
Epoch: [877][12/17]	Time 0.007 (0.007)	Loss 0.0112 (0.0076)
Epoch: [877][13/17]	Time 0.010 (0.008)	Loss 0.0067 (0.0075)
Epoch: [877][14/17]	Time 0.009 (0.008)	Loss 0.0102 (0.0077)
Epoch: [877][15/17]	Time 0.007 (0.008)	Loss 0.0076 (0.0077)
Epoch: [877][16/17]	Time 0.006 (0.008)	Loss 0.0113 (0.0078)
Epoch end: [877]	Time 0.130	Loss 0.0078
Train loss score [877]: tensor(0.0078)
Pred  Val: [877][0/3]	Time 0.005 (0.005)	Loss 0.0206 (0.0206)
Pred  Val: [877][1/3]	Time 0.005 (0.005)	Loss 0.0197 (0.0202)
Pred  Val: [877][2/3]	Time 0.001 (0.004)	Loss 0.0330 (0.0207)
Pred  Val end: [877]	Time 0.012	Loss 0.0207
Val loss score [877]: tensor(0.0207) 
Epoch: [878][0/17]	Time 0.010 (0.010)	Loss 0.0193 (0.0193)
Epoch: [878][1/17]	Time 0.007 (0.008)	Loss 0.0051 (0.0122)
Epoch: [878][2/17]	Time 0.007 (0.008)	Loss 0.0212 (0.0152)
Epoch: [878][3/17]	Time 0.007 (0.008)	Loss 0.0090 (0.0137)
Epoch: [878][4/17]	Time 0.007 (0.008)	Loss 0.0155 (0.0140)
Epoch: [878][5/17]	Time 0.015 (0.009)	Loss 0.0132 (0.0139)
Epoch: [878][6/17]	Time 0.010 (0.009)	Loss 0.0130 (0.0138)
Epoch: [878][7/17]	Time 0.007 (0.009)	Loss 0.0207 (0.0146)
Epoch: [878][8/17]	Time 0.007 (0.008)	Loss 0.0065 (0.0137)
Epoch: [878][9/17]	Time 0.007 (0.008)	Loss 0.0118 (0.0135)
Epoch: [878][10/17]	Time 0.007 (0.008)	Loss 0.0044 (0.0127)
Epoch: [878][11/17]	Time 0.006 (0.008)	Loss 0.0123 (0.0127)
Epoch: [878][12/17]	Time 0.007 (0.008)	Loss 0.0107 (0.0125)
Epoch: [878][13/17]	Time 0.007 (0.008)	Loss 0.0090 (0.0123)
Epoch: [878][14/17]	Time 0.007 (0.008)	Loss 0.0065 (0.0119)
Epoch: [878][15/17]	Time 0.006 (0.008)	Loss 0.0068 (0.0116)
Epoch: [878][16/17]	Time 0.008 (0.008)	Loss 0.0102 (0.0115)
Epoch end: [878]	Time 0.132	Loss 0.0115
Train loss score [878]: tensor(0.0115)
Pred  Val: [878][0/3]	Time 0.005 (0.005)	Loss 0.0215 (0.0215)
Pred  Val: [878][1/3]	Time 0.005 (0.005)	Loss 0.0230 (0.0222)
Pred  Val: [878][2/3]	Time 0.002 (0.004)	Loss 0.0061 (0.0216)
Pred  Val end: [878]	Time 0.012	Loss 0.0216
Val loss score [878]: tensor(0.0216) 
Epoch: [879][0/17]	Time 0.010 (0.010)	Loss 0.0069 (0.0069)
Epoch: [879][1/17]	Time 0.007 (0.009)	Loss 0.0083 (0.0076)
Epoch: [879][2/17]	Time 0.007 (0.008)	Loss 0.0065 (0.0072)
Epoch: [879][3/17]	Time 0.009 (0.008)	Loss 0.0053 (0.0068)
Epoch: [879][4/17]	Time 0.009 (0.009)	Loss 0.0062 (0.0066)
Epoch: [879][5/17]	Time 0.008 (0.008)	Loss 0.0059 (0.0065)
Epoch: [879][6/17]	Time 0.007 (0.008)	Loss 0.0055 (0.0064)
Epoch: [879][7/17]	Time 0.007 (0.008)	Loss 0.0065 (0.0064)
Epoch: [879][8/17]	Time 0.006 (0.008)	Loss 0.0055 (0.0063)
Epoch: [879][9/17]	Time 0.007 (0.008)	Loss 0.0076 (0.0064)
Epoch: [879][10/17]	Time 0.009 (0.008)	Loss 0.0057 (0.0064)
Epoch: [879][11/17]	Time 0.007 (0.008)	Loss 0.0056 (0.0063)
Epoch: [879][12/17]	Time 0.007 (0.008)	Loss 0.0074 (0.0064)
Epoch: [879][13/17]	Time 0.007 (0.008)	Loss 0.0080 (0.0065)
Epoch: [879][14/17]	Time 0.007 (0.008)	Loss 0.0069 (0.0065)
Epoch: [879][15/17]	Time 0.007 (0.008)	Loss 0.0139 (0.0070)
Epoch: [879][16/17]	Time 0.006 (0.007)	Loss 0.0044 (0.0069)
Epoch end: [879]	Time 0.127	Loss 0.0069
Train loss score [879]: tensor(0.0069)
Pred  Val: [879][0/3]	Time 0.004 (0.004)	Loss 0.0230 (0.0230)
Pred  Val: [879][1/3]	Time 0.004 (0.004)	Loss 0.0205 (0.0218)
Pred  Val: [879][2/3]	Time 0.001 (0.003)	Loss 0.0081 (0.0212)
Pred  Val end: [879]	Time 0.010	Loss 0.0212
Val loss score [879]: tensor(0.0212) 
Epoch: [880][0/17]	Time 0.009 (0.009)	Loss 0.0106 (0.0106)
Epoch: [880][1/17]	Time 0.007 (0.008)	Loss 0.0080 (0.0093)
Epoch: [880][2/17]	Time 0.007 (0.008)	Loss 0.0089 (0.0092)
Epoch: [880][3/17]	Time 0.007 (0.007)	Loss 0.0132 (0.0102)
Epoch: [880][4/17]	Time 0.007 (0.007)	Loss 0.0046 (0.0090)
Epoch: [880][5/17]	Time 0.007 (0.007)	Loss 0.0091 (0.0090)
Epoch: [880][6/17]	Time 0.007 (0.007)	Loss 0.0069 (0.0087)
Epoch: [880][7/17]	Time 0.007 (0.007)	Loss 0.0147 (0.0095)
Epoch: [880][8/17]	Time 0.006 (0.007)	Loss 0.0049 (0.0090)
Epoch: [880][9/17]	Time 0.007 (0.007)	Loss 0.0097 (0.0090)
Epoch: [880][10/17]	Time 0.007 (0.007)	Loss 0.0077 (0.0089)
Epoch: [880][11/17]	Time 0.007 (0.007)	Loss 0.0047 (0.0086)
Epoch: [880][12/17]	Time 0.007 (0.007)	Loss 0.0061 (0.0084)
Epoch: [880][13/17]	Time 0.008 (0.007)	Loss 0.0057 (0.0082)
Epoch: [880][14/17]	Time 0.007 (0.007)	Loss 0.0047 (0.0079)
Epoch: [880][15/17]	Time 0.010 (0.007)	Loss 0.0042 (0.0077)
Epoch: [880][16/17]	Time 0.007 (0.007)	Loss 0.0043 (0.0076)
Epoch end: [880]	Time 0.124	Loss 0.0076
Train loss score [880]: tensor(0.0076)
Pred  Val: [880][0/3]	Time 0.008 (0.008)	Loss 0.0206 (0.0206)
Pred  Val: [880][1/3]	Time 0.007 (0.008)	Loss 0.0202 (0.0204)
Pred  Val: [880][2/3]	Time 0.002 (0.006)	Loss 0.0033 (0.0197)
Pred  Val end: [880]	Time 0.018	Loss 0.0197
Val loss score [880]: tensor(0.0197) 
Epoch: [881][0/17]	Time 0.008 (0.008)	Loss 0.0061 (0.0061)
Epoch: [881][1/17]	Time 0.006 (0.007)	Loss 0.0044 (0.0052)
Epoch: [881][2/17]	Time 0.008 (0.007)	Loss 0.0090 (0.0065)
Epoch: [881][3/17]	Time 0.006 (0.007)	Loss 0.0085 (0.0070)
Epoch: [881][4/17]	Time 0.007 (0.007)	Loss 0.0039 (0.0064)
Epoch: [881][5/17]	Time 0.009 (0.007)	Loss 0.0067 (0.0064)
Epoch: [881][6/17]	Time 0.007 (0.007)	Loss 0.0041 (0.0061)
Epoch: [881][7/17]	Time 0.006 (0.007)	Loss 0.0089 (0.0064)
Epoch: [881][8/17]	Time 0.007 (0.007)	Loss 0.0048 (0.0063)
Epoch: [881][9/17]	Time 0.007 (0.007)	Loss 0.0044 (0.0061)
Epoch: [881][10/17]	Time 0.008 (0.007)	Loss 0.0063 (0.0061)
Epoch: [881][11/17]	Time 0.010 (0.007)	Loss 0.0045 (0.0060)
Epoch: [881][12/17]	Time 0.007 (0.007)	Loss 0.0096 (0.0062)
Epoch: [881][13/17]	Time 0.007 (0.007)	Loss 0.0032 (0.0060)
Epoch: [881][14/17]	Time 0.007 (0.007)	Loss 0.0074 (0.0061)
Epoch: [881][15/17]	Time 0.007 (0.007)	Loss 0.0040 (0.0060)
Epoch: [881][16/17]	Time 0.007 (0.007)	Loss 0.0070 (0.0060)
Epoch end: [881]	Time 0.123	Loss 0.0060
Train loss score [881]: tensor(0.0060)
Pred  Val: [881][0/3]	Time 0.006 (0.006)	Loss 0.0219 (0.0219)
Pred  Val: [881][1/3]	Time 0.005 (0.005)	Loss 0.0237 (0.0228)
Pred  Val: [881][2/3]	Time 0.002 (0.004)	Loss 0.0262 (0.0229)
Pred  Val end: [881]	Time 0.012	Loss 0.0229
Val loss score [881]: tensor(0.0229) 
Epoch: [882][0/17]	Time 0.008 (0.008)	Loss 0.0036 (0.0036)
Epoch: [882][1/17]	Time 0.007 (0.008)	Loss 0.0061 (0.0048)
Epoch: [882][2/17]	Time 0.008 (0.008)	Loss 0.0061 (0.0053)
Epoch: [882][3/17]	Time 0.008 (0.008)	Loss 0.0163 (0.0080)
Epoch: [882][4/17]	Time 0.007 (0.008)	Loss 0.0144 (0.0093)
Epoch: [882][5/17]	Time 0.009 (0.008)	Loss 0.0075 (0.0090)
Epoch: [882][6/17]	Time 0.007 (0.008)	Loss 0.0230 (0.0110)
Epoch: [882][7/17]	Time 0.007 (0.008)	Loss 0.0044 (0.0102)
Epoch: [882][8/17]	Time 0.007 (0.008)	Loss 0.0182 (0.0111)
Epoch: [882][9/17]	Time 0.006 (0.007)	Loss 0.0093 (0.0109)
Epoch: [882][10/17]	Time 0.007 (0.007)	Loss 0.0099 (0.0108)
Epoch: [882][11/17]	Time 0.007 (0.007)	Loss 0.0147 (0.0111)
Epoch: [882][12/17]	Time 0.006 (0.007)	Loss 0.0087 (0.0109)
Epoch: [882][13/17]	Time 0.007 (0.007)	Loss 0.0156 (0.0113)
Epoch: [882][14/17]	Time 0.007 (0.007)	Loss 0.0067 (0.0110)
Epoch: [882][15/17]	Time 0.007 (0.007)	Loss 0.0261 (0.0119)
Epoch: [882][16/17]	Time 0.009 (0.007)	Loss 0.0064 (0.0117)
Epoch end: [882]	Time 0.124	Loss 0.0117
Train loss score [882]: tensor(0.0117)
Pred  Val: [882][0/3]	Time 0.005 (0.005)	Loss 0.0446 (0.0446)
Pred  Val: [882][1/3]	Time 0.006 (0.005)	Loss 0.0357 (0.0402)
Pred  Val: [882][2/3]	Time 0.002 (0.004)	Loss 0.0223 (0.0394)
Pred  Val end: [882]	Time 0.013	Loss 0.0394
Val loss score [882]: tensor(0.0394) 
Epoch: [883][0/17]	Time 0.014 (0.014)	Loss 0.0136 (0.0136)
Epoch: [883][1/17]	Time 0.008 (0.011)	Loss 0.0074 (0.0105)
Epoch: [883][2/17]	Time 0.007 (0.009)	Loss 0.0144 (0.0118)
Epoch: [883][3/17]	Time 0.011 (0.010)	Loss 0.0111 (0.0116)
Epoch: [883][4/17]	Time 0.009 (0.010)	Loss 0.0089 (0.0111)
Epoch: [883][5/17]	Time 0.006 (0.009)	Loss 0.0116 (0.0112)
Epoch: [883][6/17]	Time 0.007 (0.009)	Loss 0.0084 (0.0108)
Epoch: [883][7/17]	Time 0.007 (0.009)	Loss 0.0172 (0.0116)
Epoch: [883][8/17]	Time 0.007 (0.009)	Loss 0.0056 (0.0109)
Epoch: [883][9/17]	Time 0.013 (0.009)	Loss 0.0153 (0.0114)
Epoch: [883][10/17]	Time 0.009 (0.009)	Loss 0.0081 (0.0111)
Epoch: [883][11/17]	Time 0.007 (0.009)	Loss 0.0128 (0.0112)
Epoch: [883][12/17]	Time 0.006 (0.009)	Loss 0.0106 (0.0112)
Epoch: [883][13/17]	Time 0.006 (0.008)	Loss 0.0076 (0.0109)
Epoch: [883][14/17]	Time 0.008 (0.008)	Loss 0.0123 (0.0110)
Epoch: [883][15/17]	Time 0.011 (0.009)	Loss 0.0050 (0.0106)
Epoch: [883][16/17]	Time 0.006 (0.008)	Loss 0.0127 (0.0107)
Epoch end: [883]	Time 0.144	Loss 0.0107
Train loss score [883]: tensor(0.0107)
Pred  Val: [883][0/3]	Time 0.005 (0.005)	Loss 0.0285 (0.0285)
Pred  Val: [883][1/3]	Time 0.004 (0.005)	Loss 0.0311 (0.0298)
Pred  Val: [883][2/3]	Time 0.002 (0.004)	Loss 0.0379 (0.0302)
Pred  Val end: [883]	Time 0.011	Loss 0.0302
Val loss score [883]: tensor(0.0302) 
Epoch: [884][0/17]	Time 0.010 (0.010)	Loss 0.0072 (0.0072)
Epoch: [884][1/17]	Time 0.007 (0.008)	Loss 0.0041 (0.0056)
Epoch: [884][2/17]	Time 0.010 (0.009)	Loss 0.0059 (0.0057)
Epoch: [884][3/17]	Time 0.008 (0.009)	Loss 0.0074 (0.0061)
Epoch: [884][4/17]	Time 0.010 (0.009)	Loss 0.0061 (0.0061)
Epoch: [884][5/17]	Time 0.008 (0.009)	Loss 0.0067 (0.0062)
Epoch: [884][6/17]	Time 0.006 (0.008)	Loss 0.0035 (0.0058)
Epoch: [884][7/17]	Time 0.007 (0.008)	Loss 0.0078 (0.0061)
Epoch: [884][8/17]	Time 0.007 (0.008)	Loss 0.0052 (0.0060)
Epoch: [884][9/17]	Time 0.008 (0.008)	Loss 0.0119 (0.0066)
Epoch: [884][10/17]	Time 0.007 (0.008)	Loss 0.0128 (0.0071)
Epoch: [884][11/17]	Time 0.008 (0.008)	Loss 0.0057 (0.0070)
Epoch: [884][12/17]	Time 0.007 (0.008)	Loss 0.0151 (0.0076)
Epoch: [884][13/17]	Time 0.009 (0.008)	Loss 0.0057 (0.0075)
Epoch: [884][14/17]	Time 0.010 (0.008)	Loss 0.0102 (0.0077)
Epoch: [884][15/17]	Time 0.007 (0.008)	Loss 0.0044 (0.0075)
Epoch: [884][16/17]	Time 0.008 (0.008)	Loss 0.0149 (0.0078)
Epoch end: [884]	Time 0.136	Loss 0.0078
Train loss score [884]: tensor(0.0078)
Pred  Val: [884][0/3]	Time 0.005 (0.005)	Loss 0.0181 (0.0181)
Pred  Val: [884][1/3]	Time 0.004 (0.005)	Loss 0.0189 (0.0185)
Pred  Val: [884][2/3]	Time 0.002 (0.004)	Loss 0.0352 (0.0192)
Pred  Val end: [884]	Time 0.011	Loss 0.0192
Val loss score [884]: tensor(0.0192) 
Epoch: [885][0/17]	Time 0.011 (0.011)	Loss 0.0064 (0.0064)
Epoch: [885][1/17]	Time 0.006 (0.009)	Loss 0.0115 (0.0089)
Epoch: [885][2/17]	Time 0.008 (0.009)	Loss 0.0078 (0.0086)
Epoch: [885][3/17]	Time 0.008 (0.008)	Loss 0.0099 (0.0089)
Epoch: [885][4/17]	Time 0.007 (0.008)	Loss 0.0142 (0.0099)
Epoch: [885][5/17]	Time 0.008 (0.008)	Loss 0.0057 (0.0092)
Epoch: [885][6/17]	Time 0.007 (0.008)	Loss 0.0133 (0.0098)
Epoch: [885][7/17]	Time 0.010 (0.008)	Loss 0.0038 (0.0091)
Epoch: [885][8/17]	Time 0.007 (0.008)	Loss 0.0085 (0.0090)
Epoch: [885][9/17]	Time 0.007 (0.008)	Loss 0.0036 (0.0085)
Epoch: [885][10/17]	Time 0.009 (0.008)	Loss 0.0057 (0.0082)
Epoch: [885][11/17]	Time 0.006 (0.008)	Loss 0.0042 (0.0079)
Epoch: [885][12/17]	Time 0.007 (0.008)	Loss 0.0071 (0.0078)
Epoch: [885][13/17]	Time 0.008 (0.008)	Loss 0.0043 (0.0076)
Epoch: [885][14/17]	Time 0.007 (0.008)	Loss 0.0063 (0.0075)
Epoch: [885][15/17]	Time 0.008 (0.008)	Loss 0.0058 (0.0074)
Epoch: [885][16/17]	Time 0.007 (0.008)	Loss 0.0056 (0.0073)
Epoch end: [885]	Time 0.132	Loss 0.0073
Train loss score [885]: tensor(0.0073)
Pred  Val: [885][0/3]	Time 0.006 (0.006)	Loss 0.0170 (0.0170)
Pred  Val: [885][1/3]	Time 0.004 (0.005)	Loss 0.0255 (0.0213)
Pred  Val: [885][2/3]	Time 0.002 (0.004)	Loss 0.0179 (0.0211)
Pred  Val end: [885]	Time 0.012	Loss 0.0211
Val loss score [885]: tensor(0.0211) 
Epoch: [886][0/17]	Time 0.009 (0.009)	Loss 0.0066 (0.0066)
Epoch: [886][1/17]	Time 0.011 (0.010)	Loss 0.0061 (0.0063)
Epoch: [886][2/17]	Time 0.007 (0.009)	Loss 0.0050 (0.0059)
Epoch: [886][3/17]	Time 0.008 (0.009)	Loss 0.0090 (0.0067)
Epoch: [886][4/17]	Time 0.085 (0.024)	Loss 0.0067 (0.0067)
Epoch: [886][5/17]	Time 0.009 (0.022)	Loss 0.0059 (0.0065)
Epoch: [886][6/17]	Time 0.007 (0.020)	Loss 0.0033 (0.0061)
Epoch: [886][7/17]	Time 0.010 (0.018)	Loss 0.0045 (0.0059)
Epoch: [886][8/17]	Time 0.007 (0.017)	Loss 0.0059 (0.0059)
Epoch: [886][9/17]	Time 0.007 (0.016)	Loss 0.0066 (0.0060)
Epoch: [886][10/17]	Time 0.007 (0.015)	Loss 0.0055 (0.0059)
Epoch: [886][11/17]	Time 0.007 (0.015)	Loss 0.0044 (0.0058)
Epoch: [886][12/17]	Time 0.007 (0.014)	Loss 0.0064 (0.0058)
Epoch: [886][13/17]	Time 0.007 (0.013)	Loss 0.0041 (0.0057)
Epoch: [886][14/17]	Time 0.006 (0.013)	Loss 0.0073 (0.0058)
Epoch: [886][15/17]	Time 0.006 (0.013)	Loss 0.0045 (0.0057)
Epoch: [886][16/17]	Time 0.006 (0.012)	Loss 0.0083 (0.0059)
Epoch end: [886]	Time 0.207	Loss 0.0059
Train loss score [886]: tensor(0.0059)
Pred  Val: [886][0/3]	Time 0.005 (0.005)	Loss 0.0207 (0.0207)
Pred  Val: [886][1/3]	Time 0.004 (0.004)	Loss 0.0249 (0.0228)
Pred  Val: [886][2/3]	Time 0.001 (0.003)	Loss 0.0226 (0.0228)
Pred  Val end: [886]	Time 0.010	Loss 0.0228
Val loss score [886]: tensor(0.0228) 
Epoch: [887][0/17]	Time 0.010 (0.010)	Loss 0.0051 (0.0051)
Epoch: [887][1/17]	Time 0.007 (0.008)	Loss 0.0120 (0.0086)
Epoch: [887][2/17]	Time 0.009 (0.009)	Loss 0.0089 (0.0087)
Epoch: [887][3/17]	Time 0.010 (0.009)	Loss 0.0079 (0.0085)
Epoch: [887][4/17]	Time 0.009 (0.009)	Loss 0.0103 (0.0088)
Epoch: [887][5/17]	Time 0.007 (0.009)	Loss 0.0042 (0.0081)
Epoch: [887][6/17]	Time 0.006 (0.008)	Loss 0.0064 (0.0078)
Epoch: [887][7/17]	Time 0.008 (0.008)	Loss 0.0060 (0.0076)
Epoch: [887][8/17]	Time 0.008 (0.008)	Loss 0.0042 (0.0072)
Epoch: [887][9/17]	Time 0.008 (0.008)	Loss 0.0065 (0.0072)
Epoch: [887][10/17]	Time 0.006 (0.008)	Loss 0.0055 (0.0070)
Epoch: [887][11/17]	Time 0.006 (0.008)	Loss 0.0067 (0.0070)
Epoch: [887][12/17]	Time 0.006 (0.008)	Loss 0.0033 (0.0067)
Epoch: [887][13/17]	Time 0.007 (0.008)	Loss 0.0096 (0.0069)
Epoch: [887][14/17]	Time 0.007 (0.008)	Loss 0.0047 (0.0067)
Epoch: [887][15/17]	Time 0.009 (0.008)	Loss 0.0124 (0.0071)
Epoch: [887][16/17]	Time 0.008 (0.008)	Loss 0.0132 (0.0073)
Epoch end: [887]	Time 0.133	Loss 0.0073
Train loss score [887]: tensor(0.0073)
Pred  Val: [887][0/3]	Time 0.009 (0.009)	Loss 0.0244 (0.0244)
Pred  Val: [887][1/3]	Time 0.007 (0.008)	Loss 0.0252 (0.0248)
Pred  Val: [887][2/3]	Time 0.002 (0.006)	Loss 0.0460 (0.0256)
Pred  Val end: [887]	Time 0.018	Loss 0.0256
Val loss score [887]: tensor(0.0256) 
Epoch: [888][0/17]	Time 0.014 (0.014)	Loss 0.0055 (0.0055)
Epoch: [888][1/17]	Time 0.007 (0.011)	Loss 0.0113 (0.0084)
Epoch: [888][2/17]	Time 0.007 (0.010)	Loss 0.0054 (0.0074)
Epoch: [888][3/17]	Time 0.007 (0.009)	Loss 0.0081 (0.0076)
Epoch: [888][4/17]	Time 0.007 (0.008)	Loss 0.0051 (0.0071)
Epoch: [888][5/17]	Time 0.007 (0.008)	Loss 0.0056 (0.0068)
Epoch: [888][6/17]	Time 0.008 (0.008)	Loss 0.0047 (0.0065)
Epoch: [888][7/17]	Time 0.007 (0.008)	Loss 0.0055 (0.0064)
Epoch: [888][8/17]	Time 0.007 (0.008)	Loss 0.0044 (0.0062)
Epoch: [888][9/17]	Time 0.007 (0.008)	Loss 0.0049 (0.0060)
Epoch: [888][10/17]	Time 0.007 (0.008)	Loss 0.0044 (0.0059)
Epoch: [888][11/17]	Time 0.007 (0.008)	Loss 0.0046 (0.0058)
Epoch: [888][12/17]	Time 0.009 (0.008)	Loss 0.0052 (0.0057)
Epoch: [888][13/17]	Time 0.007 (0.008)	Loss 0.0041 (0.0056)
Epoch: [888][14/17]	Time 0.006 (0.008)	Loss 0.0046 (0.0056)
Epoch: [888][15/17]	Time 0.007 (0.008)	Loss 0.0045 (0.0055)
Epoch: [888][16/17]	Time 0.006 (0.007)	Loss 0.0035 (0.0054)
Epoch end: [888]	Time 0.127	Loss 0.0054
Train loss score [888]: tensor(0.0054)
Pred  Val: [888][0/3]	Time 0.005 (0.005)	Loss 0.0180 (0.0180)
Pred  Val: [888][1/3]	Time 0.004 (0.005)	Loss 0.0166 (0.0173)
Pred  Val: [888][2/3]	Time 0.001 (0.003)	Loss 0.0317 (0.0179)
Pred  Val end: [888]	Time 0.010	Loss 0.0179
Val loss score [888]: tensor(0.0179) 
Epoch: [889][0/17]	Time 0.009 (0.009)	Loss 0.0044 (0.0044)
Epoch: [889][1/17]	Time 0.007 (0.008)	Loss 0.0042 (0.0043)
Epoch: [889][2/17]	Time 0.006 (0.008)	Loss 0.0045 (0.0044)
Epoch: [889][3/17]	Time 0.006 (0.007)	Loss 0.0052 (0.0046)
Epoch: [889][4/17]	Time 0.008 (0.007)	Loss 0.0041 (0.0045)
Epoch: [889][5/17]	Time 0.007 (0.007)	Loss 0.0060 (0.0047)
Epoch: [889][6/17]	Time 0.007 (0.007)	Loss 0.0050 (0.0048)
Epoch: [889][7/17]	Time 0.009 (0.007)	Loss 0.0070 (0.0051)
Epoch: [889][8/17]	Time 0.006 (0.007)	Loss 0.0047 (0.0050)
Epoch: [889][9/17]	Time 0.007 (0.007)	Loss 0.0104 (0.0056)
Epoch: [889][10/17]	Time 0.007 (0.007)	Loss 0.0049 (0.0055)
Epoch: [889][11/17]	Time 0.006 (0.007)	Loss 0.0074 (0.0057)
Epoch: [889][12/17]	Time 0.006 (0.007)	Loss 0.0111 (0.0061)
Epoch: [889][13/17]	Time 0.007 (0.007)	Loss 0.0057 (0.0061)
Epoch: [889][14/17]	Time 0.006 (0.007)	Loss 0.0214 (0.0071)
Epoch: [889][15/17]	Time 0.008 (0.007)	Loss 0.0062 (0.0070)
Epoch: [889][16/17]	Time 0.011 (0.007)	Loss 0.0082 (0.0071)
Epoch end: [889]	Time 0.124	Loss 0.0071
Train loss score [889]: tensor(0.0071)
Pred  Val: [889][0/3]	Time 0.005 (0.005)	Loss 0.0206 (0.0206)
Pred  Val: [889][1/3]	Time 0.005 (0.005)	Loss 0.0166 (0.0186)
